Category,ID,Latitude,Longitude,Date,evi2,qa,fill,snow,cloud,cloudShadow,clear,sensor
,US-Ha1,42.5378,-72.1715,2013-06-19,0.689837708894518,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2013-07-05,0.703520761590725,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2013-09-07,0.561469557315332,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2013-09-23,0.531154690515831,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-04-10,0.276403074655154,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-05-12,0.306073529201311,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-05-21,0.488482979144854,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-06-06,0.794739617997564,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-08-09,0.691812740201133,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-08-25,0.669436435837459,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-10-03,0.538885732185265,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2014-10-12,0.521333811401936,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-05-08,0.350432554122361,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-05-24,0.635051906836641,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-07-11,0.702602626601668,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-08-03,0.671082714134074,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-09-20,0.640011531105861,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-10-06,0.601828702050146,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-10-15,0.539977469345311,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-10-31,0.370130679143941,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-11-16,0.264710090780458,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-11-23,0.246226292332216,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-12-25,0.235436098838161,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-02-27,0.254515534699148,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-03-30,0.274757871942809,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-04-15,0.292769670748698,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-04-24,0.297299040901467,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-05-10,0.317997105321755,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-06-18,0.729773011189964,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-07-04,0.713740253476595,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-07-13,0.724951735550215,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-07-20,0.697144188523499,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-08-05,0.707401954222996,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-08-30,0.661253216079718,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-09-22,0.612215449157434,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-11-02,0.356784819190834,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-11-18,0.256038763031435,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2016-12-04,0.238593385370564,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-02-06,0.250987006864854,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-04-18,0.311473861622062,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-05-04,0.3180856991813,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-05-20,0.543809213600895,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-06-14,0.67994633846811,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-07-16,0.668462755384886,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-08-17,0.624196163954594,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-08-24,0.595061361836896,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-09-02,0.607928987407815,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-09-25,0.530095508745203,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-10-04,0.512077116265327,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-10-20,0.452400569245749,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-10-27,0.387006246416609,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-11-12,0.241453530543379,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-11-21,0.233276488947521,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-11-28,0.227813958009331,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2017-12-07,0.230973623909122,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-01-31,0.219055013309672,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-04-05,0.274043666546373,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-04-21,0.289854539030064,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-05-07,0.298318665252415,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-05-23,0.592214806419567,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-06-17,0.748331992003946,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-07-03,0.728303146976781,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-07-10,0.726010517020968,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-07-19,0.730892729723301,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-09-05,0.604041120170153,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-10-14,0.501213949381989,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-11-08,0.324456032303983,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-12-10,0.23790168324407,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2018-12-26,0.227224559000946,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2019-04-17,0.294915353096429,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2019-05-26,0.573907205935277,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2019-08-30,0.61222909126755,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2019-09-15,0.575938259706259,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2019-11-02,0.239437412548048,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-03-09,0.25465098400984,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-03-18,0.273122494030725,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-05-05,0.297657241448147,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-05-21,0.390898566467049,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-06-06,0.737216354700408,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-06-22,0.744162217900357,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-10-03,0.536974862258953,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2020-11-29,0.229809319276324,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-03-21,0.268544866733213,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-04-06,0.279722327992736,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-07-27,0.629820403578229,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-09-13,0.565369239872422,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-09-29,0.543517870678095,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-10-06,0.530151198090129,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-11-04,0.359740727403673,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-11-07,0.35280866216118,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-11-16,0.256405353728489,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-11-23,0.228400631626438,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2021-12-17,0.213857647155406,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-03-08,0.243067851149328,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-05-10,0.287547562898769,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-05-11,0.291129920077778,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-05-18,0.499467707594038,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-05-26,0.665215845339374,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-06-04,0.736371534531497,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-06-12,0.593975623574531,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-06-20,0.770128467265923,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-07-13,0.783573080539813,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-07-22,0.720453496803111,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-07-29,0.74101610092885,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-07-30,0.749986990685331,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-09-08,0.650868747233289,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-09-15,0.63489838822705,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-09-16,0.639546234190013,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-09-24,0.619283536585366,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-10-09,0.564573671066714,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-11-02,0.253449036399312,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-11-03,0.238610433551027,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-11-10,0.236537128672974,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-11-19,0.225762173096373,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-11-26,0.226300667678796,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-12-04,0.21896065595022,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2022-12-05,0.219298245614035,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-04-03,0.250582576481836,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-04-12,0.257133256388154,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-04-20,0.267557685940896,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-05-06,0.307564924450257,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-05-13,0.462853239275607,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-05-22,0.559698857296213,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-05-29,0.645175778011166,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-05-30,0.654577590222783,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-06-30,0.719541512265742,128,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-09-03,0.580379610324251,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-10-04,0.524945561201061,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-10-05,0.51314387999645,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-10-12,0.494017608548424,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-10-13,0.503652083178058,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-10-28,0.336959521285094,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-11-13,0.263595575152781,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-11-30,0.21979124849458,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2023-12-16,0.208784723345083,64,FALSE,FALSE,FALSE,FALSE,1,HLSL30
,US-Ha1,42.5378,-72.1715,2015-12-20,0.243155033207449,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-03-19,0.28623062118296,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-04-18,0.298009899989898,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-05-28,0.680058801316287,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-06-17,0.804658866204013,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-09-25,0.605994538722175,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-11-04,0.369132018980906,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2016-11-14,0.27474006398425,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2017-07-02,0.689310757188672,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2017-08-06,0.612843622618091,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2017-10-10,0.552761869833836,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-02-27,0.25839383659364,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-04-23,0.275923274703442,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-05-08,0.339071279842551,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-05-23,0.596686403848047,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-06-12,0.696399345335516,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-06-17,0.734159434435095,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-06-22,0.721084933934482,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-07-02,0.731542518127884,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-07-07,0.732309161824405,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-07-12,0.724272893357693,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-07-27,0.686718485974992,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-08-06,0.657876603778785,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-08-26,0.610028190562536,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-08-31,0.565451624314604,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-11-04,0.300469769995729,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-11-14,0.261171687886046,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-12-19,0.257566129160378,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2018-12-29,0.227955911823647,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-01-13,0.230930891792382,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-04-03,0.292782654362668,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-05-18,0.367449396242317,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-06-07,0.69829648965386,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-06-27,0.718345018058211,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-07-27,0.677120941702203,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-08-01,0.6727929668894,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-08-26,0.608395324123273,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-09-20,0.543956043956044,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-09-25,0.547727405332867,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-09-30,0.56467543328431,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-10-05,0.516338082288957,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-10-15,0.458059500058679,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2019-11-09,0.253127099395374,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-03-08,0.270576147582776,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-04-07,0.299197779360258,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-05-02,0.296554794422185,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-05-22,0.426406926406926,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-06-16,0.71633669330549,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-06-21,0.719584964969765,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-07-16,0.700668515466956,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-07-26,0.677321718588513,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-07-31,0.727485410861679,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-08-10,0.661718234776874,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-08-20,0.639438368394621,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-08-25,0.63273106323836,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-08-30,0.6045463592164,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-09-04,0.60360277070562,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-09-19,0.570810920238302,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-10-09,0.517837227048603,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-10-14,0.498143701106413,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-11-08,0.253156595436892,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2020-12-03,0.233778472244595,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-03-23,0.269823292931717,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-06-06,0.68788777987591,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-06-16,0.726802269820972,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-06-21,0.717746098558551,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-07-31,0.629914099443185,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-08-15,0.56843747732056,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-08-25,0.577781147114885,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-09-14,0.543956043956044,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-09-19,0.551066747268626,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-09-29,0.557734649538502,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-10-19,0.464740693892302,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-10-24,0.437110533002602,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-11-13,0.272797826930539,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-11-23,0.227477513717035,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2021-12-23,0.218031510116662,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2022-03-08,0.256227951575054,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2022-03-18,0.260097684958354,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2022-04-02,0.265697944969002,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2022-05-12,0.348513982360072,128,FALSE,FALSE,FALSE,FALSE,1,HLSS30
,US-Ha1,42.5378,-72.1715,2022-06-06,0.729462034000183,64,FALSE,FALSE,FALSE,FALSE,1,HLSS30
